induction_axial,induction_tangential,total_losses,radial_design_points
0.3099650702172774,0.05515722958409023,0.8517534381754556,0.15
0.3317556394410683,0.03266798378052273,0.9640678183140005,0.19999999999999998
0.3526494630613585,0.021249563417579834,0.9913554635418886,0.25
0.373913562274702,0.014899773026204904,0.9965621986205341,0.3
0.393671742283625,0.010934669392903534,0.9929126749142855,0.35
0.3994727306406165,0.008251270007966199,0.9695334953741156,0.39999999999999997
0.3939914091723357,0.00641285760713268,0.8571201854065622,0.44999999999999996
0.3866751354755374,0.005402802627779683,0.5148318568427902,0.4875
