AeroDyn airfoil file.
Compatible with AeroDyn v13.0.
Generated by airfoilprep.py
1         		Number of airfoil tables in this file   
0.298000  	Reynolds number in millions.            
0.000000  	Control setting                         
5.369083  	Stall angle (deg)                       
-5.328282 	Angle of attack for zero Cn for linear Cn curve (deg)
5.920088  	Cn slope for zero lift for linear Cn curve (1/rad)
1.105305  	Cn at stall value for positive angle of attack for linear Cn curve
-0.018084 	Cn at stall value for negative angle of attack for linear Cn curve
-0.069813 	Angle of attack for minimum CD (deg)    
0.018201  	Minimum CD value                        
-180.000000	0.000000  	0.052096  	0.000000  
-178.571429	0.059821  	0.052882  	0.000000  
-177.142857	0.119642  	0.055237  	0.000000  
-175.714286	0.179463  	0.059155  	0.000000  
-174.285714	0.239284  	0.064626  	0.000000  
-172.857143	0.299105  	0.071637  	0.000000  
-171.428571	0.358926  	0.080170  	0.000000  
-170.000000	0.418747  	0.090203  	0.000000  
-168.571429	0.478568  	0.101711  	0.000000  
-167.142857	0.538389  	0.114665  	0.000000  
-165.714286	0.598210  	0.129033  	0.000000  
-164.285714	0.658031  	0.144777  	0.000000  
-162.857143	0.717852  	0.161858  	0.000000  
-161.428571	0.777673  	0.180233  	0.000000  
-160.000000	0.837494  	0.199856  	0.000000  
-155.000000	0.757861  	0.277617  	0.000000  
-150.000000	0.708974  	0.367617  	0.000000  
-145.000000	0.672255  	0.467072  	0.000000  
-140.000000	0.638161  	0.572905  	0.000000  
-135.000000	0.601389  	0.681838  	0.000000  
-130.000000	0.558972  	0.790490  	0.000000  
-125.000000	0.509405  	0.895484  	0.000000  
-120.000000	0.452203  	0.993548  	0.000000  
-115.000000	0.387643  	1.081615  	0.000000  
-110.000000	0.316606  	1.156917  	0.000000  
-105.000000	0.240451  	1.217070  	0.000000  
-100.000000	0.160913  	1.260148  	0.000000  
-95.000000	0.080018  	1.284742  	0.000000  
-90.000000	0.000000  	1.290000  	0.000000  
-85.000000	-0.080018 	1.284742  	0.000000  
-80.000000	-0.160913 	1.260148  	0.000000  
-75.000000	-0.240451 	1.217070  	0.000000  
-70.000000	-0.316606 	1.156917  	0.000000  
-65.000000	-0.387643 	1.081615  	0.000000  
-60.000000	-0.452203 	0.993548  	0.000000  
-55.000000	-0.509405 	0.895484  	0.000000  
-50.000000	-0.558972 	0.790490  	0.000000  
-45.000000	-0.601389 	0.681838  	0.000000  
-40.000000	-0.638161 	0.572905  	0.000000  
-35.000000	-0.672255 	0.467072  	0.000000  
-30.000000	-0.708974 	0.367617  	0.000000  
-25.000000	-0.757861 	0.277617  	0.000000  
-20.000000	-0.837494 	0.199856  	0.000000  
-18.857143	-0.768664 	0.186881  	0.000000  
-17.714286	-0.699834 	0.173905  	0.000000  
-16.571429	-0.631004 	0.160930  	0.000000  
-15.428571	-0.562173 	0.147955  	0.000000  
-14.285714	-0.493343 	0.134979  	0.000000  
