AeroDyn airfoil file.
Compatible with AeroDyn v13.0.
Generated by airfoilprep.py
1         		Number of airfoil tables in this file   
0.298000  	Reynolds number in millions.            
0.000000  	Control setting                         
6.183420  	Stall angle (deg)                       
-5.560415 	Angle of attack for zero Cn for linear Cn curve (deg)
6.046348  	Cn slope for zero lift for linear Cn curve (1/rad)
1.239311  	Cn at stall value for positive angle of attack for linear Cn curve
0.051282  	Cn at stall value for negative angle of attack for linear Cn curve
-0.034907 	Angle of attack for minimum CD (deg)    
0.016230  	Minimum CD value                        
-180.000000	0.000000  	0.163862  	0.000000  
-178.571429	0.044026  	0.164613  	0.000000  
-177.142857	0.088053  	0.166863  	0.000000  
-175.714286	0.132079  	0.170608  	0.000000  
-174.285714	0.176106  	0.175836  	0.000000  
-172.857143	0.220132  	0.182535  	0.000000  
-171.428571	0.264159  	0.190687  	0.000000  
-170.000000	0.308185  	0.200271  	0.000000  
-168.571429	0.352212  	0.211261  	0.000000  
-167.142857	0.396238  	0.223628  	0.000000  
-165.714286	0.440265  	0.237342  	0.000000  
-164.285714	0.484291  	0.252365  	0.000000  
-162.857143	0.528317  	0.268658  	0.000000  
-161.428571	0.572344  	0.286179  	0.000000  
-160.000000	0.616370  	0.304881  	0.000000  
-155.000000	0.591398  	0.378911  	0.000000  
-150.000000	0.580503  	0.464408  	0.000000  
-145.000000	0.572059  	0.558625  	0.000000  
-140.000000	0.559970  	0.658522  	0.000000  
-135.000000	0.540827  	0.760868  	0.000000  
-130.000000	0.512777  	0.862331  	0.000000  
-125.000000	0.475007  	0.959590  	0.000000  
-120.000000	0.427478  	1.049431  	0.000000  
-115.000000	0.370765  	1.128849  	0.000000  
-110.000000	0.305945  	1.195143  	0.000000  
-105.000000	0.234511  	1.245997  	0.000000  
-100.000000	0.158290  	1.279556  	0.000000  
-95.000000	0.079365  	1.294482  	0.000000  
-90.000000	0.000000  	1.290000  	0.000000  
-85.000000	-0.079365 	1.294482  	0.000000  
-80.000000	-0.158290 	1.279556  	0.000000  
-75.000000	-0.234511 	1.245997  	0.000000  
-70.000000	-0.305945 	1.195143  	0.000000  
-65.000000	-0.370765 	1.128849  	0.000000  
-60.000000	-0.427478 	1.049431  	0.000000  
-55.000000	-0.475007 	0.959590  	0.000000  
-50.000000	-0.512777 	0.862331  	0.000000  
-45.000000	-0.540827 	0.760868  	0.000000  
-40.000000	-0.559970 	0.658522  	0.000000  
-35.000000	-0.572059 	0.558625  	0.000000  
-30.000000	-0.580503 	0.464408  	0.000000  
-25.000000	-0.591398 	0.378911  	0.000000  
-20.000000	-0.616370 	0.304881  	0.000000  
-18.857143	-0.561119 	0.284287  	0.000000  
-17.714286	-0.505868 	0.263693  	0.000000  
-16.571429	-0.450617 	0.243100  	0.000000  
-15.428571	-0.395366 	0.222506  	0.000000  
-14.285714	-0.340114 	0.201912  	0.000000  
-13.142857	-0.284863 	0.181318  	0.000000  
-12.000000	-0.229612 	0.160724  	0.000000  
-10.857143	-0.174361 	0.140131  	0.000000  
-9.714286 	-0.119110 	0.119537  	0.000000  
-8.571429 	-0.063859 	0.098943  	0.000000  
-7.428571 	-0.008607 	0.078349  	0.000000  
-6.285714 	0.046644  	0.057756  	0.000000  
-4.000000 	0.157146  	0.016568  	0.000000  
-2.000000 	0.382310  	0.016230  	0.000000  
0.000000  	0.595016  	0.017049  	0.000000  
2.000000  	0.800096  	0.018802  	0.000000  
4.000000  	1.002440  	0.021777  	0.000000  
6.000000  	1.181080  	0.025892  	0.000000  
8.000000  	1.316430  	0.032261  	0.000000  
10.000000 	1.413180  	0.042946  	0.000000  
12.000000 	1.445310  	0.060180  	0.000000  
14.000000 	1.417240  	0.086826  	0.000000  
16.000000 	1.287880  	0.126699  	0.000000  
18.000000 	1.139010  	0.202210  	0.000000  
20.000000 	0.880529  	0.304881  	0.000000  
25.000000 	0.844854  	0.378911  	0.000000  
30.000000 	0.829289  	0.464408  	0.000000  
35.000000 	0.817227  	0.558625  	0.000000  
40.000000 	0.799957  	0.658522  	0.000000  
45.000000 	0.772611  	0.760868  	0.000000  
50.000000 	0.732539  	0.862331  	0.000000  
55.000000 	0.678582  	0.959590  	0.000000  
60.000000 	0.610683  	1.049431  	0.000000  
65.000000 	0.529664  	1.128849  	0.000000  
70.000000 	0.437064  	1.195143  	0.000000  
75.000000 	0.335016  	1.245997  	0.000000  
80.000000 	0.226129  	1.279556  	0.000000  
85.000000 	0.113379  	1.294482  	0.000000  
90.000000 	0.000000  	1.290000  	0.000000  
