AeroDyn airfoil file.
Compatible with AeroDyn v13.0.
Generated by airfoilprep.py
1         		Number of airfoil tables in this file   
0.298000  	Reynolds number in millions.            
0.000000  	Control setting                         
4.846725  	Stall angle (deg)                       
-5.118521 	Angle of attack for zero Cn for linear Cn curve (deg)
5.659211  	Cn slope for zero lift for linear Cn curve (1/rad)
0.984286  	Cn at stall value for positive angle of attack for linear Cn curve
-0.045906 	Cn at stall value for negative angle of attack for linear Cn curve
-0.069813 	Angle of attack for minimum CD (deg)    
0.020022  	Minimum CD value                        
-180.000000	0.000000  	0.049791  	0.000000  
-178.571429	0.057839  	0.050578  	0.000000  
-177.142857	0.115678  	0.052935  	0.000000  
-175.714286	0.173517  	0.056856  	0.000000  
-174.285714	0.231356  	0.062333  	0.000000  
-172.857143	0.289195  	0.069350  	0.000000  
-171.428571	0.347034  	0.077891  	0.000000  
-170.000000	0.404873  	0.087933  	0.000000  
-168.571429	0.462712  	0.099452  	0.000000  
-167.142857	0.520551  	0.112418  	0.000000  
-165.714286	0.578390  	0.126799  	0.000000  
-164.285714	0.636229  	0.142558  	0.000000  
-162.857143	0.694068  	0.159655  	0.000000  
-161.428571	0.751907  	0.178048  	0.000000  
-160.000000	0.809746  	0.197690  	0.000000  
-155.000000	0.736973  	0.275528  	0.000000  
-150.000000	0.692853  	0.365621  	0.000000  
-145.000000	0.659682  	0.465184  	0.000000  
-140.000000	0.628349  	0.571139  	0.000000  
-135.000000	0.593790  	0.680208  	0.000000  
-130.000000	0.553176  	0.789008  	0.000000  
-125.000000	0.505089  	0.894162  	0.000000  
-120.000000	0.449100  	0.992396  	0.000000  
-115.000000	0.385525  	1.080641  	0.000000  
-110.000000	0.315269  	1.156128  	0.000000  
-105.000000	0.239705  	1.216473  	0.000000  
-100.000000	0.160583  	1.259748  	0.000000  
-95.000000	0.079937  	1.284541  	0.000000  
-90.000000	0.000000  	1.290000  	0.000000  
-85.000000	-0.079937 	1.284541  	0.000000  
-80.000000	-0.160583 	1.259748  	0.000000  
-75.000000	-0.239705 	1.216473  	0.000000  
-70.000000	-0.315269 	1.156128  	0.000000  
-65.000000	-0.385525 	1.080641  	0.000000  
-60.000000	-0.449100 	0.992396  	0.000000  
-55.000000	-0.505089 	0.894162  	0.000000  
-50.000000	-0.553176 	0.789008  	0.000000  
-45.000000	-0.593790 	0.680208  	0.000000  
-40.000000	-0.628349 	0.571139  	0.000000  
-35.000000	-0.659682 	0.465184  	0.000000  
-30.000000	-0.692853 	0.365621  	0.000000  
-25.000000	-0.736973 	0.275528  	0.000000  
-20.000000	-0.809746 	0.197690  	0.000000  
-18.857143	-0.744928 	0.184999  	0.000000  
