AeroDyn airfoil file.
Compatible with AeroDyn v13.0.
Generated by airfoilprep.py
1         		Number of airfoil tables in this file   
0.298000  	Reynolds number in millions.            
0.000000  	Control setting                         
5.942110  	Stall angle (deg)                       
-5.486654 	Angle of attack for zero Cn for linear Cn curve (deg)
6.075304  	Cn slope for zero lift for linear Cn curve (1/rad)
1.211838  	Cn at stall value for positive angle of attack for linear Cn curve
0.036990  	Cn at stall value for negative angle of attack for linear Cn curve
-0.034907 	Angle of attack for minimum CD (deg)    
0.016583  	Minimum CD value                        
-180.000000	0.000000  	0.109176  	0.000000  
-178.571429	0.047898  	0.109944  	0.000000  
-177.142857	0.095795  	0.112245  	0.000000  
-175.714286	0.143693  	0.116075  	0.000000  
-174.285714	0.191590  	0.121422  	0.000000  
-172.857143	0.239488  	0.128274  	0.000000  
-171.428571	0.287386  	0.136612  	0.000000  
-170.000000	0.335283  	0.146415  	0.000000  
-168.571429	0.383181  	0.157659  	0.000000  
-167.142857	0.431078  	0.170314  	0.000000  
-165.714286	0.478976  	0.184347  	0.000000  
-164.285714	0.526874  	0.199723  	0.000000  
-162.857143	0.574771  	0.216401  	0.000000  
-161.428571	0.622669  	0.234340  	0.000000  
-160.000000	0.670566  	0.253493  	0.000000  
-155.000000	0.632197  	0.329349  	0.000000  
-150.000000	0.611990  	0.417049  	0.000000  
-145.000000	0.596616  	0.513829  	0.000000  
-140.000000	0.579134  	0.616630  	0.000000  
-135.000000	0.555671  	0.722199  	0.000000  
-130.000000	0.524099  	0.827180  	0.000000  
-125.000000	0.483438  	0.928224  	0.000000  
-120.000000	0.433538  	1.022088  	0.000000  
-115.000000	0.374901  	1.105738  	0.000000  
-110.000000	0.308558  	1.176439  	0.000000  
-105.000000	0.235967  	1.231843  	0.000000  
-100.000000	0.158933  	1.270060  	0.000000  
-95.000000	0.079525  	1.289716  	0.000000  
-90.000000	0.000000  	1.290000  	0.000000  
-85.000000	-0.079525 	1.289716  	0.000000  
-80.000000	-0.158933 	1.270060  	0.000000  
-75.000000	-0.235967 	1.231843  	0.000000  
-70.000000	-0.308558 	1.176439  	0.000000  
-65.000000	-0.374901 	1.105738  	0.000000  
-60.000000	-0.433538 	1.022088  	0.000000  
-55.000000	-0.483438 	0.928224  	0.000000  
-50.000000	-0.524099 	0.827180  	0.000000  
-45.000000	-0.555671 	0.722199  	0.000000  
-40.000000	-0.579134 	0.616630  	0.000000  
-35.000000	-0.596616 	0.513829  	0.000000  
-30.000000	-0.611990 	0.417049  	0.000000  
-25.000000	-0.632197 	0.329349  	0.000000  
-20.000000	-0.670566 	0.253493  	0.000000  
-18.857143	-0.612034 	0.236586  	0.000000  
-17.714286	-0.553501 	0.219680  	0.000000  
-16.571429	-0.494969 	0.202773  	0.000000  
-15.428571	-0.436437 	0.185867  	0.000000  
-14.285714	-0.377904 	0.168960  	0.000000  
-13.142857	-0.319372 	0.152053  	0.000000  
-12.000000	-0.260839 	0.135147  	0.000000  
-10.857143	-0.202307 	0.118240  	0.000000  
-9.714286 	-0.143774 	0.101334  	0.000000  
-8.571429 	-0.085242 	0.084427  	0.000000  
-7.428571 	-0.026709 	0.067520  	0.000000  
-6.285714 	0.031823  	0.050614  	0.000000  
-4.000000 	0.148888  	0.016801  	0.000000  
-2.000000 	0.375671  	0.016583  	0.000000  
0.000000  	0.589810  	0.017465  	0.000000  
2.000000  	0.803232  	0.019309  	0.000000  
4.000000  	0.994289  	0.022225  	0.000000  
6.000000  	1.170490  	0.026600  	0.000000  
8.000000  	1.302990  	0.032942  	0.000000  
10.000000 	1.395280  	0.043837  	0.000000  
12.000000 	1.425550  	0.060915  	0.000000  
14.000000 	1.407250  	0.086305  	0.000000  
16.000000 	1.350950  	0.119758  	0.000000  
18.000000 	1.185810  	0.171142  	0.000000  
20.000000 	0.957952  	0.253493  	0.000000  
25.000000 	0.903139  	0.329349  	0.000000  
30.000000 	0.874272  	0.417049  	0.000000  
35.000000 	0.852309  	0.513829  	0.000000  
40.000000 	0.827335  	0.616630  	0.000000  
45.000000 	0.793815  	0.722199  	0.000000  
50.000000 	0.748714  	0.827180  	0.000000  
55.000000 	0.690626  	0.928224  	0.000000  
60.000000 	0.619340  	1.022088  	0.000000  
65.000000 	0.535573  	1.105738  	0.000000  
70.000000 	0.440797  	1.176439  	0.000000  
75.000000 	0.337095  	1.231843  	0.000000  
80.000000 	0.227047  	1.270060  	0.000000  
